ds,y,temp,daylight,holiday
2017-10-21,87.0,11.7,10.414166666666667,0
2017-10-22,55.0,10.4,10.354444444444445,0
2017-10-23,74.0,8.2,10.295277777777779,0
2017-10-24,66.0,9.5,10.23638888888889,0
2017-10-25,81.0,12.9,10.1775,0
2017-10-26,85.0,12.1,10.119166666666667,1
2017-10-27,111.0,9.4,10.060833333333333,1
2017-10-28,44.0,7.7,10.003055555555555,0
2017-10-29,43.0,7.1,9.945555555555556,0
2017-10-30,77.0,4.2,9.888333333333334,0
2017-10-31,73.0,5.3,9.831666666666667,0
2017-11-01,60.0,6.3,9.775,0
2017-11-02,68.0,9.2,9.719166666666666,0
2017-11-03,66.0,7.0,9.663611111111111,0
2017-11-04,64.0,3.3,9.608611111111111,0
2017-11-05,48.0,4.7,9.553888888888888,0
2017-11-06,85.0,5.7,9.499722222222223,0
2017-11-07,52.0,6.4,9.446111111111112,0
2017-11-08,78.0,5.4,9.393055555555556,0
2017-11-09,78.0,6.7,9.340555555555556,0
2017-11-10,88.0,6.3,9.28888888888889,0
2017-11-11,75.0,4.2,9.2375,0
2017-11-12,79.0,2.4,9.186944444444444,0
2017-11-13,77.0,2.2,9.136944444444444,0
2017-11-14,75.0,2.0,9.087777777777777,0
2017-11-15,66.0,4.1,9.039444444444445,0
2017-11-16,74.0,3.5,8.991666666666667,0
2017-11-17,33.0,2.7,8.944722222222222,0
2017-11-18,58.0,2.3,8.89861111111111,0
2017-11-19,63.0,3.1,8.85361111111111,0
2017-11-20,92.0,2.8,8.809166666666666,0
2017-11-21,76.0,4.9,8.765833333333333,0
2017-11-22,76.0,7.1,8.723611111111111,0
2017-11-23,110.0,5.3,8.682222222222222,0
2017-11-24,110.0,8.2,8.641944444444444,0
2017-11-25,48.0,6.2,8.602777777777778,0
2017-11-26,32.0,1.5,8.564444444444444,0
2017-11-27,56.0,2.3,8.5275,0
2017-11-28,48.0,3.9,8.491666666666667,0
2017-11-29,77.0,2.7,8.457222222222223,0
2017-11-30,100.0,1.1,8.42388888888889,0
2017-12-01,78.0,-0.6,8.391666666666667,0
2017-12-02,43.0,-1.2,8.36111111111111,0
2017-12-03,30.0,-1.4,8.331666666666667,0
2017-12-04,88.0,0.4,8.303611111111111,0
2017-12-05,61.0,2.7,8.276944444444444,0
2017-12-06,64.0,3.1,8.251666666666667,0
2017-12-07,93.0,2.7,8.227777777777778,0
2017-12-08,92.0,3.7,8.205555555555556,0
2017-12-09,62.0,-0.4,8.184722222222222,0
2017-12-10,80.0,-1.0,8.165555555555555,0
2017-12-11,63.0,4.1,8.148055555555555,0
2017-12-12,60.0,3.2,8.131944444444445,0
2017-12-13,79.0,0.8,8.117222222222223,0
2017-12-14,125.0,3.1,8.104444444444445,0
2017-12-15,95.0,2.2,8.093055555555555,0
2017-12-16,65.0,1.4,8.08361111111111,0
2017-12-17,83.0,-0.1,8.075555555555555,0
2017-12-18,102.0,-2.7,8.069166666666666,0
2017-12-19,86.0,-2.4,8.064722222222223,0
2017-12-20,87.0,0.4,8.061666666666667,0
2017-12-21,113.0,2.7,8.060555555555556,0
2017-12-22,95.0,3.9,8.060833333333333,0
2017-12-23,43.0,4.9,8.063055555555556,1
2017-12-24,30.0,6.4,8.066944444444445,1
2017-12-25,42.0,2.2,8.0725,1
2017-12-26,42.0,-0.6,8.079722222222221,1
2017-12-27,84.0,-0.3,8.088611111111112,1
2017-12-28,53.0,0.6,8.099166666666667,1
2017-12-29,46.0,-1.3,8.11138888888889,1
2017-12-30,43.0,0.7,8.125277777777777,1
2017-12-31,27.0,8.6,8.140555555555556,1
2018-01-01,84.0,5.6,8.157777777777778,1
2018-01-02,67.0,3.7,8.176388888888889,1
2018-01-03,98.0,3.5,8.196388888888889,0
2018-01-04,65.0,4.8,8.218333333333334,0
2018-01-05,75.0,7.0,8.241388888888888,0
2018-01-06,47.0,6.7,8.266111111111112,0
2018-01-07,35.0,3.6,8.2925,0
2018-01-08,80.0,2.6,8.32,0
2018-01-09,37.0,6.2,8.349166666666667,0
2018-01-10,68.0,4.6,8.379444444444445,0
2018-01-11,51.0,2.9,8.411111111111111,0
2018-01-12,107.0,3.1,8.444166666666666,0
2018-01-13,29.0,-0.4,8.47861111111111,0
2018-01-14,26.0,-1.2,8.514166666666666,0
2018-01-15,41.0,-1.4,8.550833333333333,0
2018-01-16,159.0,1.2,8.588888888888889,0
2018-01-17,83.0,0.4,8.628055555555555,0
2018-01-18,52.0,2.3,8.668333333333333,0
2018-01-19,71.0,1.2,8.709444444444445,0
2018-01-20,49.0,0.3,8.751944444444444,0
2018-01-21,50.0,-1.6,8.795277777777779,0
2018-01-22,63.0,-2.2,8.839444444444444,0
2018-01-23,41.0,2.1,8.884722222222223,0
2018-01-24,55.0,5.8,8.930833333333334,0
2018-01-25,71.0,5.3,8.977777777777778,0
2018-01-26,50.0,1.6,9.025833333333333,0
2018-01-27,37.0,2.2,9.074444444444444,0
2018-01-28,34.0,5.3,9.123888888888889,0
2018-01-29,52.0,7.2,9.174166666666666,0
2018-01-30,48.0,3.9,9.225,0
2018-01-31,61.0,4.5,9.276666666666667,0
2018-02-01,57.0,4.1,9.328888888888889,0
2018-02-02,44.0,1.8,9.381666666666666,1
2018-02-03,28.0,0.9,9.435277777777777,0
2018-02-04,37.0,-1.1,9.489444444444445,0
2018-02-05,49.0,-2.3,9.543888888888889,1
2018-02-06,54.0,-4.1,9.599166666666667,1
2018-02-07,111.0,-1.4,9.654722222222222,1
2018-02-08,44.0,-2.3,9.710833333333333,1
2018-02-09,54.0,-2.4,9.7675,1
2018-02-10,18.0,-0.9,9.824722222222222,1
2018-02-11,24.0,1.4,9.881944444444445,1
2018-02-12,48.0,0.7,9.94,1
2018-02-13,42.0,-1.6,9.998055555555556,1
2018-02-14,65.0,-2.6,10.056666666666667,1
2018-02-15,37.0,-1.6,10.115555555555556,1
2018-02-16,116.0,1.3,10.174722222222222,1
2018-02-17,71.0,-1.3,10.234166666666667,1
2018-02-18,51.0,-0.6,10.294166666666667,1
2018-02-19,54.0,-1.2,10.354166666666666,1
2018-02-20,33.0,-2.1,10.414444444444445,1
2018-02-21,54.0,-2.5,10.475,1
2018-02-22,37.0,-3.9,10.535555555555556,1
2018-02-23,55.0,-4.9,10.596666666666666,1
2018-02-24,26.0,-6.8,10.657777777777778,1
2018-02-25,36.0,-9.3,10.719166666666666,1
2018-02-26,36.0,-10.7,10.780555555555555,1
2018-02-27,41.0,-11.7,10.842222222222222,1
2018-02-28,45.0,-10.8,10.903888888888888,1
2018-03-01,36.0,-9.4,10.965833333333334,1
2018-03-02,68.0,-6.7,11.027777777777779,1
2018-03-03,35.0,-5.1,11.09,1
2018-03-04,35.0,-4.3,11.152222222222223,1
2018-03-05,71.0,-1.9,11.214722222222223,1
2018-03-06,101.0,-0.6,11.276944444444444,1
2018-03-07,58.0,2.4,11.339444444444444,1
2018-03-08,36.0,4.4,11.402222222222223,1
2018-03-09,66.0,4.2,11.464722222222223,1
2018-03-10,55.0,7.6,11.5275,1
2018-03-11,53.0,10.4,11.590277777777779,1
2018-03-12,46.0,6.6,11.653333333333334,1
2018-03-13,35.0,7.9,11.716111111111111,1
2018-03-14,46.0,3.9,11.778888888888888,1
2018-03-15,36.0,4.8,11.841944444444444,1
2018-03-16,70.0,2.6,11.905,1
2018-03-17,65.0,-4.4,11.967777777777778,1
2018-03-18,30.0,-5.9,12.030833333333334,1
2018-03-19,51.0,-5.9,12.09388888888889,0
2018-03-20,49.0,-2.2,12.156666666666666,0
2018-03-21,58.0,-1.3,12.219722222222222,0
2018-03-22,43.0,0.0,12.282777777777778,0
2018-03-23,63.0,2.1,12.345555555555556,0
2018-03-24,44.0,2.8,12.408333333333333,0
2018-03-25,52.0,1.1,12.471388888888889,0
2018-03-26,51.0,2.2,12.534166666666666,0
2018-03-27,79.0,3.9,12.596944444444444,0
2018-03-28,64.0,4.9,12.659444444444444,0
2018-03-29,80.0,5.9,12.722222222222221,1
2018-03-30,59.0,6.0,12.784722222222221,1
2018-03-31,40.0,6.1,12.847222222222221,0
2018-04-01,12.0,5.1,12.909444444444444,0
2018-04-02,54.0,5.6,12.971944444444444,0
2018-04-03,72.0,11.9,13.034166666666666,0
2018-04-04,56.0,13.2,13.096111111111112,0
2018-04-05,65.0,10.4,13.158333333333333,0
2018-04-06,67.0,6.0,13.220277777777778,0
2018-04-07,76.0,9.6,13.281944444444445,0
2018-04-08,79.0,7.9,13.34361111111111,0
2018-04-09,111.0,10.8,13.405277777777778,0
2018-04-10,56.0,14.3,13.466666666666667,0
2018-04-11,81.0,13.8,13.527777777777779,0
2018-04-12,78.0,16.2,13.588888888888889,0
2018-04-13,89.0,14.2,13.65,0
2018-04-14,83.0,13.5,13.710555555555555,0
2018-04-15,70.0,13.9,13.77111111111111,0
2018-04-16,68.0,13.1,13.831666666666667,0
2018-04-17,83.0,12.9,13.891666666666667,0
2018-04-18,85.0,13.8,13.951666666666666,0
2018-04-19,82.0,15.4,14.011111111111111,0
2018-04-20,93.0,18.1,14.070555555555556,0
2018-04-21,86.0,18.1,14.129722222222222,0
2018-04-22,91.0,17.6,14.188611111111111,0
2018-04-23,81.0,16.9,14.247222222222222,0
2018-04-24,61.0,14.8,14.305277777777778,0
2018-04-25,112.0,15.4,14.363333333333333,0
2018-04-26,74.0,11.4,14.420833333333333,0
2018-04-27,122.0,10.6,14.478055555555555,0
2018-04-28,93.0,15.7,14.534722222222221,0
2018-04-29,88.0,17.6,14.591111111111111,0
2018-04-30,109.0,17.3,14.647222222222222,0
2018-05-01,70.0,13.4,14.702777777777778,0
2018-05-02,60.0,14.2,14.757777777777777,0
2018-05-03,73.0,14.4,14.8125,0
2018-05-04,93.0,13.4,14.866666666666667,0
2018-05-05,101.0,13.5,14.920277777777779,0
2018-05-06,62.0,13.7,14.973333333333333,0
2018-05-07,116.0,15.5,15.025833333333333,0
2018-05-08,72.0,16.6,15.078055555555556,0
2018-05-09,55.0,17.4,15.129444444444445,0
2018-05-10,91.0,18.9,15.18,0
2018-05-11,70.0,15.4,15.230277777777777,0
2018-05-12,88.0,17.3,15.279444444444444,0
2018-05-13,82.0,18.6,15.328333333333333,0
2018-05-14,75.0,17.5,15.376388888888888,0
2018-05-15,67.0,13.6,15.42361111111111,0
2018-05-16,95.0,11.6,15.47,0
2018-05-17,78.0,12.9,15.515555555555556,0
2018-05-18,117.0,13.4,15.560277777777777,0
2018-05-19,77.0,13.2,15.604166666666666,0
2018-05-20,85.0,15.3,15.647222222222222,0
2018-05-21,86.0,15.8,15.689444444444444,0
2018-05-22,88.0,16.7,15.730555555555556,0
2018-05-23,78.0,18.4,15.770555555555555,0
2018-05-24,93.0,17.7,15.809722222222222,0
2018-05-25,107.0,18.1,15.847777777777777,0
2018-05-26,84.0,19.2,15.884722222222223,0
2018-05-27,76.0,20.9,15.920555555555556,0
2018-05-28,121.0,22.9,15.955277777777777,0
2018-05-29,86.0,23.1,15.988611111111112,0
2018-05-30,88.0,20.6,16.02111111111111,0
2018-05-31,122.0,21.9,16.052222222222223,0
2018-06-01,96.0,19.3,16.08222222222222,0
2018-06-02,81.0,19.6,16.110833333333332,0
2018-06-03,94.0,19.9,16.138055555555557,0
2018-06-04,99.0,19.8,16.164166666666667,0
2018-06-05,70.0,19.5,16.18888888888889,0
2018-06-06,76.0,19.7,16.211944444444445,0
2018-06-07,107.0,20.4,16.233888888888888,0
2018-06-08,104.0,22.1,16.254444444444445,0
2018-06-09,139.0,20.8,16.273611111111112,0
2018-06-10,123.0,20.8,16.29111111111111,0
2018-06-11,83.0,20.4,16.307222222222222,0
2018-06-12,93.0,17.6,16.321944444444444,0
2018-06-13,68.0,13.9,16.335,0
2018-06-14,67.0,13.9,16.346666666666668,0
2018-06-15,109.0,16.7,16.356666666666666,0
2018-06-16,114.0,18.9,16.365277777777777,0
2018-06-17,101.0,19.6,16.372222222222224,0
2018-06-18,77.0,18.2,16.3775,0
2018-06-19,70.0,18.9,16.38138888888889,0
2018-06-20,87.0,22.1,16.38388888888889,0
2018-06-21,101.0,21.7,16.384444444444444,0
2018-06-22,98.0,11.2,16.38361111111111,0
2018-06-23,66.0,11.8,16.38111111111111,0
2018-06-24,63.0,12.8,16.377222222222223,0
2018-06-25,78.0,14.3,16.371666666666666,0
2018-06-26,70.0,16.2,16.364444444444445,0
2018-06-27,64.0,15.9,16.355833333333333,0
2018-06-28,73.0,15.9,16.345833333333335,0
2018-06-29,124.0,21.0,16.33388888888889,0
2018-06-30,93.0,16.5,16.320833333333333,0
2018-07-01,81.0,13.9,16.30611111111111,0
2018-07-02,70.0,15.8,16.29,1
2018-07-03,106.0,18.0,16.272222222222222,1
2018-07-04,89.0,21.1,16.253333333333334,1
2018-07-05,72.0,22.8,16.232777777777777,1
2018-07-06,91.0,18.4,16.210833333333333,1
2018-07-07,88.0,18.2,16.1875,1
2018-07-08,98.0,19.4,16.162777777777777,1
2018-07-09,83.0,20.4,16.136944444444445,1
2018-07-10,83.0,16.8,16.10972222222222,1
2018-07-11,61.0,14.8,16.08111111111111,1
2018-07-12,92.0,15.3,16.051388888888887,1
2018-07-13,93.0,20.3,16.02027777777778,1
2018-07-14,124.0,20.7,15.988055555555556,1
2018-07-15,83.0,21.3,15.954722222222221,1
2018-07-16,109.0,20.4,15.92,1
2018-07-17,84.0,22.2,15.884444444444444,1
2018-07-18,98.0,21.8,15.847777777777777,1
2018-07-19,86.0,21.6,15.81,1
