ds,y,temp,daylight
2019-05-11,262.0,10.8,15.21861111111111
2019-05-12,205.0,8.8,15.268333333333333
2019-05-13,370.0,9.2,15.317222222222222
2019-05-14,345.0,6.6,15.365277777777777
2019-05-15,336.0,5.2,15.4125
2019-05-16,335.0,6.9,15.459166666666667
2019-05-17,356.0,10.8,15.505
2019-05-18,315.0,13.1,15.55
2019-05-19,227.0,16.5,15.59388888888889
2019-05-20,412.0,13.5,15.637222222222222
2019-05-21,330.0,14.1,15.679444444444444
2019-05-22,332.0,12.5,15.720833333333333
2019-05-23,332.0,12.4,15.761111111111111
2019-05-24,370.0,13.9,15.800277777777778
2019-05-25,241.0,15.6,15.838611111111112
2019-05-26,228.0,15.5,15.875833333333333
2019-05-27,294.0,17.2,15.911944444444444
2019-05-28,298.0,13.3,15.946944444444444
2019-05-29,273.0,11.1,15.980833333333333
2019-05-30,348.0,12.9,16.01361111111111
2019-05-31,351.0,16.3,16.045
2019-06-01,297.0,19.5,16.075277777777778
2019-06-02,251.0,21.1,16.104166666666668
2019-06-03,314.0,21.9,16.131944444444443
2019-06-04,339.0,21.3,16.158333333333335
2019-06-05,342.0,22.3,16.183333333333334
2019-06-06,322.0,18.9,16.206944444444446
2019-06-07,382.0,17.7,16.229166666666668
2019-06-08,241.0,17.2,16.25
2019-06-09,266.0,17.9,16.269444444444446
2019-06-10,374.0,22.3,16.287222222222223
2019-06-11,341.0,23.2,16.30388888888889
2019-06-12,359.0,24.6,16.31861111111111
2019-06-13,324.0,19.8,16.33222222222222
2019-06-14,441.0,22.6,16.344166666666666
2019-06-15,303.0,25.1,16.354444444444443
2019-06-16,271.0,18.3,16.363333333333333
2019-06-17,326.0,19.7,16.370833333333334
2019-06-18,335.0,20.9,16.376666666666665
2019-06-19,352.0,21.9,16.38083333333333
2019-06-20,358.0,21.3,16.383333333333333
2019-06-21,346.0,20.6,16.384444444444444
2019-06-22,263.0,19.7,16.384166666666665
2019-06-23,215.0,20.1,16.381944444444443
2019-06-24,345.0,21.2,16.378333333333334
2019-06-25,312.0,24.7,16.373333333333335
2019-06-26,361.0,28.0,16.36638888888889
2019-06-27,362.0,24.3,16.358333333333334
2019-06-28,351.0,18.8,16.348333333333333
2019-06-29,259.0,20.8,16.336944444444445
2019-06-30,278.0,26.2,16.324166666666667
2019-07-01,350.0,28.1,16.31
2019-07-02,315.0,20.6,16.294166666666666
2019-07-03,282.0,16.9,16.276666666666667
2019-07-04,344.0,17.4,16.258055555555554
2019-07-05,221.0,19.3,16.23777777777778
2019-07-06,220.0,22.9,16.21638888888889
2019-07-07,206.0,16.8,16.19333333333333
2019-07-08,294.0,14.3,16.16888888888889
2019-07-09,257.0,13.7,16.143333333333334
2019-07-10,278.0,16.4,16.11638888888889
2019-07-11,291.0,17.1,16.088055555555556
2019-07-12,370.0,17.1,16.058611111111112
2019-07-13,292.0,16.3,16.02777777777778
2019-07-14,198.0,16.3,15.995833333333334
2019-07-15,310.0,16.6,15.962777777777777
2019-07-16,307.0,15.6,15.928611111111111
2019-07-17,306.0,17.0,15.893055555555556
2019-07-18,293.0,19.1,15.856666666666667
2019-07-19,316.0,19.8,15.819166666666666
2019-07-20,261.0,23.7,15.780555555555555
2019-07-21,246.0,19.6,15.741111111111111
2019-07-22,301.0,21.9,15.700555555555555
2019-07-23,320.0,25.0,15.659166666666666
2019-07-24,325.0,24.9,15.616666666666667
2019-07-25,333.0,26.2,15.573611111111111
2019-07-26,336.0,25.7,15.529444444444444
2019-07-27,250.0,22.9,15.484444444444444
2019-07-28,216.0,21.8,15.438611111111111
2019-07-29,295.0,23.3,15.392222222222221
2019-07-30,298.0,23.1,15.344722222222222
2019-07-31,363.0,20.6,15.296944444444444
2019-08-01,369.0,19.8,15.248055555555556
2019-08-02,282.0,19.2,15.198888888888888
2019-08-03,249.0,17.5,15.148888888888889
2019-08-04,256.0,18.4,15.098055555555556
2019-08-05,314.0,19.8,15.046944444444444
2019-08-06,293.0,21.3,14.995
2019-08-07,304.0,19.4,14.942777777777778
2019-08-08,330.0,19.2,14.89
2019-08-09,324.0,22.2,14.836666666666666
2019-08-10,329.0,19.6,14.782777777777778
2019-08-11,254.0,21.7,14.72861111111111
2019-08-12,328.0,16.8,14.67388888888889
2019-08-13,315.0,17.7,14.618611111111111
2019-08-14,286.0,15.8,14.563055555555556
2019-08-15,290.0,16.2,14.507222222222222
2019-08-16,313.0,16.9,14.450833333333334
2019-08-17,225.0,17.7,14.394166666666667
2019-08-18,244.0,23.2,14.337222222222222
2019-08-19,322.0,19.0,14.28
2019-08-20,297.0,17.6,14.2225
2019-08-21,285.0,16.5,14.164444444444445
2019-08-22,283.0,16.7,14.106388888888889
2019-08-23,322.0,18.3,14.048055555555555
2019-08-24,237.0,20.7,13.989166666666666
2019-08-25,206.0,22.1,13.930277777777778
2019-08-26,310.0,22.7,13.87111111111111
2019-08-27,293.0,22.5,13.811944444444444
2019-08-28,287.0,23.3,13.752222222222223
2019-08-29,323.0,22.3,13.6925
2019-08-30,306.0,22.6,13.6325
2019-08-31,255.0,23.4,13.5725
2019-09-01,233.0,22.1,13.512222222222222
2019-09-02,364.0,15.8,13.451666666666666
2019-09-03,311.0,15.0,13.391111111111112
2019-09-04,345.0,17.3,13.330555555555556
2019-09-05,321.0,16.8,13.269722222222223
2019-09-06,361.0,14.0,13.20861111111111
2019-09-07,259.0,12.9,13.147777777777778
2019-09-08,232.0,12.8,13.086388888888889
2019-09-09,423.0,12.4,13.025277777777777
2019-09-10,328.0,13.1,12.963888888888889
2019-09-11,331.0,14.7,12.9025
2019-09-12,317.0,15.3,12.841111111111111
2019-09-13,373.0,17.7,12.779444444444444
2019-09-14,229.0,15.0,12.717777777777778
2019-09-15,258.0,15.8,12.65611111111111
2019-09-16,329.0,15.7,12.594444444444445
2019-09-17,354.0,13.2,12.532777777777778
2019-09-18,330.0,10.1,12.470833333333333
2019-09-19,303.0,8.6,12.409166666666666
2019-09-20,347.0,9.1,12.347222222222221
2019-09-21,273.0,11.6,12.285277777777777
2019-09-22,273.0,12.7,12.223333333333333
2019-09-23,340.0,12.1,12.161388888888888
2019-09-24,306.0,14.8,12.099444444444444
2019-09-25,380.0,14.1,12.037222222222223
2019-09-26,310.0,14.0,11.975277777777778
2019-09-27,386.0,15.6,11.913333333333334
2019-09-28,257.0,14.1,11.85138888888889
2019-09-29,255.0,14.9,11.789166666666667
2019-09-30,366.0,14.8,11.727222222222222
2019-10-01,355.0,13.8,11.665277777777778
2019-10-02,361.0,11.2,11.603333333333333
2019-10-03,314.0,7.4,11.541666666666666
2019-10-04,311.0,8.4,11.479722222222222
2019-10-05,297.0,8.3,11.418055555555556
2019-10-06,210.0,6.8,11.356388888888889
2019-10-07,362.0,5.3,11.294722222222223
2019-10-08,350.0,8.8,11.233055555555556
2019-10-09,362.0,11.6,11.171666666666667
2019-10-10,389.0,9.5,11.110277777777778
2019-10-11,374.0,10.4,11.04888888888889
2019-10-12,341.0,14.3,10.987777777777778
2019-10-13,264.0,16.4,10.926666666666666
2019-10-14,368.0,13.6,10.865833333333333
2019-10-15,326.0,12.3,10.805
2019-10-16,374.0,11.6,10.744166666666667
2019-10-17,350.0,11.1,10.68388888888889
2019-10-18,369.0,13.2,10.623333333333333
2019-10-19,247.0,12.3,10.563333333333333
2019-10-20,266.0,9.2,10.503333333333334
2019-10-21,354.0,10.1,10.443333333333333
2019-10-22,287.0,10.3,10.383888888888889
2019-10-23,330.0,12.5,10.324444444444444
2019-10-24,333.0,9.9,10.265277777777778
2019-10-25,374.0,10.6,10.206388888888888
2019-10-26,292.0,11.9,10.147777777777778
2019-10-27,256.0,11.8,10.089444444444444
2019-10-28,194.0,6.3,10.03138888888889
2019-10-29,297.0,3.7,9.973888888888888
2019-10-30,283.0,1.9,9.91638888888889
2019-10-31,360.0,-0.7,9.859444444444444
2019-11-01,326.0,2.7,9.802777777777777
2019-11-02,329.0,8.2,9.74638888888889
2019-11-03,211.0,8.1,9.690833333333334
2019-11-04,341.0,9.6,9.635277777777778
2019-11-05,307.0,7.2,9.580555555555556
2019-11-06,313.0,6.8,9.526111111111112
2019-11-07,348.0,7.3,9.472222222222221
2019-11-08,323.0,5.6,9.418888888888889
2019-11-09,259.0,5.5,9.366111111111111
2019-11-10,214.0,0.9,9.313888888888888
2019-11-11,319.0,0.3,9.2625
2019-11-12,372.0,2.7,9.211388888888889
2019-11-13,393.0,1.9,9.161111111111111
2019-11-14,411.0,1.6,9.111666666666666
2019-11-15,376.0,6.0,9.062777777777777
2019-11-16,289.0,7.0,9.014722222222222
2019-11-17,234.0,8.6,8.9675
2019-11-18,346.0,7.2,8.921111111111111
2019-11-19,326.0,3.9,8.875555555555556
2019-11-20,301.0,4.7,8.830833333333333
2019-11-21,359.0,7.3,8.786944444444444
2019-11-22,363.0,7.4,8.744166666666667
2019-11-23,253.0,7.2,8.7025
2019-11-24,215.0,5.8,8.661666666666667
2019-11-25,334.0,4.4,8.621666666666666
2019-11-26,296.0,4.1,8.583055555555555
2019-11-27,320.0,3.8,8.545555555555556
2019-11-28,326.0,7.2,8.509166666666667
2019-11-29,369.0,5.9,8.473888888888888
2019-11-30,244.0,1.0,8.44
2019-12-01,194.0,-0.1,8.407222222222222
2019-12-02,329.0,1.1,8.375833333333333
2019-12-03,324.0,1.3,8.345555555555556
2019-12-04,319.0,0.5,8.316944444444445
2019-12-05,319.0,-2.2,8.289444444444445
2019-12-06,337.0,-0.1,8.26361111111111
2019-12-07,343.0,5.6,8.239166666666666
2019-12-08,223.0,7.3,8.216111111111111
2019-12-09,321.0,6.7,8.194444444444445
2019-12-10,323.0,2.1,8.174444444444445
2019-12-11,410.0,-1.5,8.15611111111111
2019-12-12,318.0,0.0,8.139166666666666
2019-12-13,333.0,-0.4,8.123888888888889
2019-12-14,311.0,4.2,8.110277777777778
2019-12-15,231.0,6.8,8.098055555555556
2019-12-16,359.0,5.4,8.087777777777777
2019-12-17,300.0,0.2,8.078888888888889
2019-12-18,363.0,2.5,8.071944444444444
2019-12-19,324.0,0.8,8.06638888888889
2019-12-20,394.0,2.6,8.062777777777777
2019-12-21,277.0,4.4,8.060555555555556
2019-12-22,231.0,2.0,8.060277777777777
2019-12-23,277.0,5.4,8.061666666666667
2019-12-24,134.0,3.8,8.064722222222223
2019-12-25,140.0,4.9,8.069444444444445
2019-12-26,163.0,2.9,8.075833333333334
2019-12-27,215.0,1.8,8.08388888888889
2019-12-28,188.0,-0.4,8.09361111111111
2019-12-29,145.0,-1.6,8.105
2019-12-30,193.0,0.5,8.118055555555555
2019-12-31,141.0,3.1,8.1325
2020-01-01,512.0,-0.2,8.148888888888889
2020-01-02,206.0,-5.0,8.166666666666666
2020-01-03,226.0,1.4,8.186111111111112
2020-01-04,160.0,3.2,8.207222222222223
2020-01-05,150.0,0.3,8.229722222222222
2020-01-06,252.0,0.0,8.25361111111111
2020-01-07,256.0,0.2,8.279166666666667
2020-01-08,282.0,2.7,8.306111111111111
2020-01-09,256.0,5.6,8.334444444444445
2020-01-10,318.0,7.2,8.364166666666666
2020-01-11,217.0,2.4,8.395277777777778
2020-01-12,193.0,0.9,8.427777777777777
2020-01-13,324.0,2.3,8.461388888888889
2020-01-14,307.0,1.6,8.49638888888889
2020-01-15,278.0,0.1,8.5325
2020-01-16,281.0,-0.8,8.57
2020-01-17,331.0,-0.9,8.608611111111111
2020-01-18,257.0,0.7,8.648055555555555
2020-01-19,180.0,0.9,8.688888888888888
2020-01-20,283.0,0.9,8.730833333333333
2020-01-21,281.0,-2.5,8.77361111111111
2020-01-22,287.0,-1.7,8.8175
2020-01-23,280.0,0.5,8.862222222222222
2020-01-24,281.0,-2.1,8.908055555555556
2020-01-25,183.0,-1.6,8.954722222222221
2020-01-26,176.0,-0.6,9.002222222222223
2020-01-27,304.0,1.6,9.050555555555556
2020-01-28,260.0,4.3,9.099722222222223
2020-01-29,264.0,1.7,9.149444444444445
2020-01-30,256.0,3.2,9.2
2020-01-31,280.0,9.7,9.251388888888888
2020-02-01,224.0,10.9,9.303333333333333
2020-02-02,171.0,7.9,9.355833333333333
2020-02-03,316.0,8.5,9.409166666666666
2020-02-04,280.0,3.0,9.463055555555556
2020-02-05,277.0,0.9,9.5175
2020-02-06,230.0,0.4,9.572222222222223
2020-02-07,264.0,2.9,9.627777777777778
2020-02-08,202.0,1.4,9.68361111111111
2020-02-09,193.0,3.8,9.74
2020-02-10,331.0,7.6,9.796944444444444
2020-02-11,306.0,2.9,9.854166666666666
2020-02-12,309.0,1.3,9.911666666666667
2020-02-13,292.0,2.4,9.969722222222222
2020-02-14,311.0,4.6,10.028055555555556
2020-02-15,215.0,3.9,10.086944444444445
2020-02-16,142.0,7.4,10.145833333333334
2020-02-17,256.0,8.7,10.205277777777777
2020-02-18,245.0,5.7,10.265
2020-02-19,275.0,3.7,10.325
2020-02-20,266.0,3.6,10.385
2020-02-21,283.0,4.2,10.445555555555556
2020-02-22,191.0,6.8,10.50611111111111
2020-02-23,185.0,9.4,10.566944444444445
2020-02-24,286.0,4.3,10.628055555555555
2020-02-25,263.0,7.7,10.689444444444444
2020-02-26,243.0,3.4,10.750833333333333
2020-02-27,253.0,2.2,10.8125
2020-02-28,357.0,1.1,10.874166666666667
2020-02-29,241.0,3.3,10.936111111111112
2020-03-01,197.0,6.6,10.998055555555556
2020-03-02,285.0,6.2,11.060277777777777
2020-03-03,281.0,4.1,11.1225
2020-03-04,284.0,2.8,11.184722222222222
2020-03-05,282.0,4.3,11.247222222222222
2020-03-06,301.0,5.7,11.309722222222222
2020-03-07,226.0,3.6,11.372222222222222
2020-03-08,160.0,4.6,11.434722222222222
2020-03-09,287.0,5.3,11.4975
2020-03-10,249.0,4.7,11.560277777777777
2020-03-11,300.0,8.7,11.623055555555556
2020-03-12,274.0,11.1,11.685833333333333
2020-03-13,241.0,6.5,11.748888888888889
2020-03-14,174.0,3.2,11.811666666666667
2020-03-15,145.0,3.1,11.874722222222223
2020-03-16,175.0,5.1,11.9375
2020-03-17,156.0,8.3,12.000555555555556
2020-03-18,172.0,8.2,12.063611111111111
2020-03-19,181.0,10.2,12.126388888888888
2020-03-20,195.0,8.8,12.189444444444444
2020-03-21,104.0,2.1,12.2525
2020-03-22,76.0,-1.4,12.315277777777778
2020-03-23,167.0,-1.8,12.378333333333334
2020-03-24,158.0,-0.6,12.44111111111111
2020-03-25,165.0,0.3,12.50388888888889
2020-03-26,149.0,2.4,12.566666666666666
2020-03-27,214.0,8.2,12.629444444444445
2020-03-28,161.0,8.3,12.692222222222222
2020-03-29,98.0,3.6,12.754722222222222
2020-03-30,216.0,-0.2,12.8175
2020-03-31,196.0,-0.3,12.879722222222222
2020-04-01,179.0,0.8,12.942222222222222
2020-04-02,198.0,4.3,13.004444444444445
2020-04-03,174.0,4.7,13.066666666666666
2020-04-04,127.0,7.4,13.12888888888889
2020-04-05,147.0,7.9,13.190833333333334
2020-04-06,234.0,11.2,13.252777777777778
2020-04-07,268.0,12.3,13.314444444444444
2020-04-08,271.0,12.8,13.376111111111111
2020-04-09,274.0,12.9,13.4375
2020-04-10,174.0,11.2,13.498611111111112
2020-04-11,227.0,10.5,13.56
2020-04-12,165.0,13.1,13.620833333333334
2020-04-13,116.0,9.8,13.681666666666667
2020-04-14,218.0,3.4,13.742222222222223
2020-04-15,221.0,7.0,13.802777777777777
2020-04-16,252.0,12.6,13.863055555555556
2020-04-17,242.0,13.3,13.923055555555555
2020-04-18,182.0,13.2,13.982777777777779
2020-04-19,133.0,10.4,14.042222222222222
2020-04-20,279.0,8.3,14.10138888888889
2020-04-21,269.0,9.6,14.160555555555556
2020-04-22,282.0,9.9,14.219166666666666
2020-04-23,270.0,11.6,14.2775
2020-04-24,318.0,13.9,14.335555555555555
2020-04-25,195.0,9.3,14.393333333333333
2020-04-26,184.0,9.1,14.450833333333334
2020-04-27,313.0,13.2,14.507777777777777
2020-04-28,305.0,15.6,14.564444444444444
2020-04-29,259.0,13.6,14.620833333333334
2020-04-30,280.0,13.4,14.676388888888889
2020-05-01,189.0,11.7,14.731944444444444
2020-05-02,187.0,9.4,14.786666666666667
2020-05-03,171.0,9.4,14.841111111111111
2020-05-04,285.0,11.0,14.895
2020-05-05,271.0,7.3,14.948333333333334
2020-05-06,299.0,7.7,15.001111111111111
2020-05-07,347.0,11.1,15.053333333333333
2020-05-08,197.0,14.5,15.105
2020-05-09,219.0,16.5,15.15611111111111
2020-05-10,217.0,16.3,15.206388888888888
2020-05-11,304.0,9.7,15.25611111111111
2020-05-12,244.0,5.3,15.305277777777778
2020-05-13,254.0,7.8,15.35361111111111
2020-05-14,280.0,9.7,15.401111111111112
2020-05-15,281.0,9.1,15.447777777777778
2020-05-16,208.0,10.5,15.49388888888889
2020-05-17,205.0,12.8,15.539166666666667
2020-05-18,309.0,14.6,15.583333333333334
2020-05-19,307.0,16.6,15.626944444444444
2020-05-20,290.0,13.6,15.669444444444444
2020-05-21,303.0,13.8,15.710833333333333
2020-05-22,327.0,14.1,15.751666666666667
2020-05-23,214.0,13.3,15.79111111111111
2020-05-24,185.0,11.3,15.829722222222221
2020-05-25,305.0,10.2,15.867222222222223
2020-05-26,291.0,12.1,15.903611111111111
2020-05-27,310.0,13.2,15.938888888888888
2020-05-28,262.0,11.3,15.973055555555556
2020-05-29,357.0,12.8,16.00611111111111
2020-05-30,212.0,12.2,16.037777777777777
2020-05-31,191.0,11.3,16.06833333333333
2020-06-01,356.0,15.9,16.0975
2020-06-02,287.0,15.0,16.125555555555554
2020-06-03,293.0,16.9,16.15222222222222
2020-06-04,311.0,15.1,16.1775
2020-06-05,332.0,13.6,16.20138888888889
2020-06-06,230.0,12.7,16.22388888888889
2020-06-07,205.0,13.4,16.245
2020-06-08,269.0,13.6,16.264722222222222
2020-06-09,267.0,15.4,16.283055555555556
2020-06-10,309.0,13.8,16.3
2020-06-11,319.0,15.6,16.315277777777776
2020-06-12,334.0,19.2,16.329166666666666
2020-06-13,264.0,20.6,16.34138888888889
2020-06-14,235.0,18.2,16.352222222222224
2020-06-15,283.0,18.2,16.361666666666668
2020-06-16,285.0,18.9,16.36916666666667
2020-06-17,327.0,19.0,16.375555555555554
2020-06-18,338.0,16.9,16.38
2020-06-19,359.0,15.7,16.383055555555554
2020-06-20,266.0,14.5,16.384722222222223
2020-06-21,212.0,16.5,16.384444444444444
2020-06-22,306.0,18.7,16.38277777777778
2020-06-23,334.0,18.1,16.379722222222224
2020-06-24,315.0,15.0,16.37472222222222
2020-06-25,316.0,17.1,16.36861111111111
2020-06-26,330.0,18.7,16.360555555555557
2020-06-27,251.0,20.9,16.351111111111113
2020-06-28,233.0,22.4,16.34027777777778
2020-06-29,363.0,17.3,16.32777777777778
2020-06-30,300.0,17.7,16.31361111111111
2020-07-01,332.0,21.0,16.298333333333332
2020-07-02,298.0,19.7,16.281388888888888
2020-07-03,302.0,18.3,16.262777777777778
2020-07-04,251.0,18.2,16.243055555555557
2020-07-05,232.0,21.4,16.221666666666668
2020-07-06,207.0,19.1,16.199166666666667
2020-07-07,281.0,14.2,16.17527777777778
2020-07-08,330.0,13.8,16.15
2020-07-09,277.0,17.3,16.123333333333335
2020-07-10,319.0,23.9,16.095277777777778
2020-07-11,244.0,14.5,16.066111111111113
2020-07-12,197.0,14.4,16.035833333333333
2020-07-13,328.0,16.1,16.004166666666666
2020-07-14,290.0,18.0,15.971111111111112
2020-07-15,276.0,17.5,15.937222222222223
2020-07-16,297.0,15.4,15.902222222222223
2020-07-17,340.0,15.1,15.865833333333333
2020-07-18,229.0,16.9,15.828611111111112
2020-07-19,224.0,20.3,15.790277777777778
2020-07-20,291.0,21.8,15.751111111111111
2020-07-21,280.0,19.3,15.710555555555555
2020-07-22,317.0,18.3,15.669444444444444
2020-07-23,303.0,18.7,15.627222222222223
2020-07-24,323.0,20.2,15.584166666666667
2020-07-25,256.0,21.4,15.540277777777778
2020-07-26,224.0,19.2,15.495555555555555
2020-07-27,289.0,21.3,15.449722222222222
2020-07-28,286.0,25.3,15.403611111111111
2020-07-29,360.0,21.4,15.356388888888889
2020-07-30,336.0,20.4,15.30861111111111
2020-07-31,338.0,22.1,15.26
2020-08-01,266.0,22.9,15.210833333333333
2020-08-02,263.0,19.4,15.161111111111111
2020-08-03,411.0,16.4,15.110555555555555
2020-08-04,317.0,14.3,15.059444444444445
2020-08-05,323.0,17.2,15.007777777777777
2020-08-06,331.0,19.9,14.955833333333333
2020-08-07,345.0,22.8,14.903055555555556
2020-08-08,246.0,24.6,14.849722222222223
2020-08-09,226.0,24.9,14.796111111111111
2020-08-10,349.0,22.7,14.741944444444444
2020-08-11,283.0,22.6,14.687222222222223
2020-08-12,313.0,22.8,14.632222222222222
2020-08-13,326.0,24.0,14.576944444444445
2020-08-14,356.0,21.1,14.52111111111111
2020-08-15,241.0,19.9,14.464722222222223
2020-08-16,244.0,21.3,14.408055555555556
2020-08-17,306.0,20.3,14.351111111111111
2020-08-18,299.0,19.6,14.293888888888889
2020-08-19,275.0,19.3,14.23638888888889
2020-08-20,310.0,21.3,14.178611111111111
2020-08-21,337.0,24.7,14.120555555555555
2020-08-22,238.0,21.7,14.061944444444444
2020-08-23,236.0,19.2,14.003333333333334
2020-08-24,292.0,17.6,13.944444444444445
2020-08-25,296.0,17.7,13.885277777777778
2020-08-26,310.0,20.9,13.82611111111111
2020-08-27,280.0,17.6,13.766666666666667
2020-08-28,338.0,17.5,13.706944444444444
2020-08-29,235.0,16.8,13.646944444444445
2020-08-30,234.0,16.1,13.586944444444445
2020-08-31,313.0,14.8,13.526666666666667
2020-09-01,305.0,12.8,13.466388888888888
2020-09-02,335.0,12.9,13.405833333333334
2020-09-03,306.0,15.7,13.345277777777778
2020-09-04,319.0,19.7,13.284444444444444
2020-09-05,248.0,19.3,13.223611111111111
2020-09-06,186.0,15.0,13.1625
2020-09-07,308.0,14.8,13.10138888888889
2020-09-08,346.0,15.8,13.040277777777778
2020-09-09,332.0,18.6,12.97888888888889
2020-09-10,318.0,16.4,12.9175
2020-09-11,322.0,16.2,12.856111111111112
2020-09-12,234.0,18.3,12.794444444444444
2020-09-13,226.0,19.9,12.732777777777779
2020-09-14,347.0,20.4,12.671111111111111
2020-09-15,328.0,21.6,12.609444444444444
2020-09-16,309.0,21.2,12.5475
2020-09-17,304.0,16.3,12.485833333333334
2020-09-18,370.0,12.1,12.42388888888889
2020-09-19,257.0,12.3,12.361944444444445
2020-09-20,195.0,15.0,12.3
2020-09-21,326.0,15.6,12.238055555555556
2020-09-22,328.0,17.3,12.176111111111112
2020-09-23,288.0,17.2,12.113888888888889
2020-09-24,283.0,17.2,12.051944444444445
2020-09-25,463.0,12.6,11.99
2020-09-26,305.0,6.9,11.928055555555556
2020-09-27,196.0,8.6,11.866111111111111
2020-09-28,260.0,6.5,11.803888888888888
2020-09-29,349.0,10.4,11.741944444444444
2020-09-30,298.0,11.4,11.680277777777778
2020-10-01,316.0,12.2,11.618333333333334
2020-10-02,353.0,12.9,11.55638888888889
2020-10-03,239.0,15.9,11.494722222222222
2020-10-04,218.0,12.7,11.432777777777778
2020-10-05,331.0,10.6,11.37111111111111
2020-10-06,314.0,11.4,11.309444444444445
2020-10-07,313.0,11.1,11.248055555555556
2020-10-08,288.0,11.4,11.186388888888889
2020-10-09,310.0,14.1,11.125
2020-10-10,246.0,11.1,11.063888888888888
2020-10-11,170.0,5.6,11.0025
2020-10-12,321.0,6.8,10.94138888888889
2020-10-13,257.0,6.1,10.880555555555556
2020-10-14,333.0,6.4,10.819444444444445
2020-10-15,279.0,8.7,10.758888888888889
2020-10-16,305.0,7.7,10.698333333333334
2020-10-17,196.0,6.7,10.637777777777778
2020-10-18,154.0,7.2,10.5775
2020-10-19,270.0,7.6,10.5175
2020-10-20,234.0,6.7,10.4575
2020-10-21,273.0,7.9,10.397777777777778
2020-10-22,251.0,10.3,10.338333333333333
2020-10-23,267.0,12.6,10.279166666666667
2020-10-24,191.0,12.5,10.220277777777778
2020-10-25,175.0,9.5,10.161666666666667
2020-10-26,261.0,10.1,10.103333333333333
2020-10-27,221.0,7.2,10.045
2020-10-28,142.0,7.2,9.9875
2020-10-29,264.0,8.3,9.93
2020-10-30,269.0,10.3,9.872777777777777
2020-10-31,189.0,11.4,9.81611111111111
2020-11-01,160.0,9.1,9.76
2020-11-02,278.0,14.9,9.704166666666667
2020-11-03,250.0,13.2,9.64861111111111
2020-11-04,228.0,8.6,9.59361111111111
2020-11-05,263.0,4.5,9.539166666666667
2020-11-06,294.0,3.3,9.485277777777778
2020-11-07,203.0,0.9,9.431666666666667
2020-11-08,151.0,1.8,9.37888888888889
2020-11-09,260.0,2.3,9.32638888888889
2020-11-10,248.0,3.4,9.274722222222222
2020-11-11,215.0,4.1,9.223611111111111
2020-11-12,235.0,4.7,9.173333333333334
2020-11-13,281.0,6.8,9.123333333333333
2020-11-14,213.0,8.6,9.074444444444444
2020-11-15,136.0,4.9,9.026111111111112
2020-11-16,268.0,6.8,8.97861111111111
2020-11-17,155.0,8.7,8.931944444444444
2020-11-18,295.0,7.7,8.886111111111111
2020-11-19,281.0,6.3,8.841111111111111
2020-11-20,312.0,2.8,8.797222222222222
2020-11-21,232.0,-0.3,8.754166666666666
2020-11-22,159.0,2.7,8.711944444444445
2020-11-23,272.0,4.3,8.670833333333333
2020-11-24,324.0,-0.7,8.630833333333333
2020-11-25,277.0,-0.6,8.591944444444444
2020-11-26,271.0,-1.4,8.554166666666667
2020-11-27,286.0,-0.7,8.5175
2020-11-28,200.0,-0.4,8.481944444444444
2020-11-29,147.0,0.7,8.447777777777778
2020-11-30,273.0,-0.8,8.414722222222222
2020-12-01,278.0,-1.8,8.383055555555556
2020-12-02,233.0,-2.6,8.352777777777778
2020-12-03,437.0,-2.2,8.323611111111111
2020-12-04,327.0,-0.2,8.295833333333333
2020-12-05,227.0,3.8,8.269722222222223
2020-12-06,193.0,8.2,8.244722222222222
2020-12-07,293.0,5.7,8.221388888888889
2020-12-08,302.0,2.8,8.199444444444444
2020-12-09,278.0,3.8,8.179166666666667
2020-12-10,316.0,3.1,8.160277777777777
2020-12-11,300.0,2.2,8.143055555555556
2020-12-12,196.0,2.2,8.127222222222223
2020-12-13,167.0,3.2,8.113333333333333
2020-12-14,319.0,3.3,8.100833333333334
2020-12-15,281.0,2.5,8.09
2020-12-16,280.0,2.7,8.080833333333333
2020-12-17,300.0,1.8,8.073333333333334
2020-12-18,285.0,1.6,8.067222222222222
2020-12-19,161.0,0.8,8.063333333333333
2020-12-20,141.0,0.6,8.060833333333333
2020-12-21,291.0,1.7,8.06
2020-12-22,244.0,7.4,8.060833333333333
2020-12-23,263.0,10.1,8.063611111111111
2020-12-24,113.0,6.9,8.067777777777778
2020-12-25,118.0,1.5,8.073888888888888
2020-12-26,121.0,-0.7,8.081388888888888
2020-12-27,142.0,-2.0,8.090833333333334
2020-12-28,167.0,0.1,8.101944444444445
2020-12-29,182.0,1.7,8.114444444444445
2020-12-30,186.0,0.3,8.12888888888889
2020-12-31,146.0,0.3,8.144722222222223
2021-01-01,390.0,-1.7,8.162222222222223
2021-01-02,125.0,-2.2,8.181111111111111
2021-01-03,118.0,1.4,8.201666666666666
2021-01-04,183.0,1.7,8.223888888888888
2021-01-05,159.0,0.6,8.2475
2021-01-06,263.0,-0.4,8.272777777777778
2021-01-07,232.0,-1.1,8.299166666666666
2021-01-08,249.0,-1.2,8.327222222222222
2021-01-09,162.0,-1.3,8.356666666666667
2021-01-10,124.0,-1.9,8.3875
2021-01-11,235.0,-5.2,8.419444444444444
2021-01-12,399.0,-1.1,8.453055555555556
2021-01-13,284.0,-0.4,8.487777777777778
2021-01-14,377.0,-1.5,8.52361111111111
2021-01-15,295.0,-2.0,8.560555555555556
